Company,Search Term,Title,Job ID,Location,Posted On,Job URL
Walmart,ai engineer,(USA) Software Engineer III,R-2335584,(USA) VIZIO SERVICES DALLAS TX DALLAS Home Office,Posted 30+ Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/USA-VIZIO-SERVICES-DALLAS-TX-DALLAS-Home-Office/XMLNAME--USA--Software-Engineer-III_R-2335584
Walmart,ai engineer,"(USA) Senior, Software Engineer",R-2359724,(USA) VIZIO SERVICES DALLAS TX DALLAS Home Office,Posted 2 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/USA-VIZIO-SERVICES-DALLAS-TX-DALLAS-Home-Office/XMLNAME--USA--Senior--Software-Engineer_R-2359724
Walmart,ai engineer,"Senior, Data Scientist",R-2367332,"Grapevine, TX",Posted 6 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/Grapevine-TX/Senior--Data-Scientist_R-2367332-1
Walmart,ai engineer,"Senior, Data Scientist",R-2367400,"Grapevine, TX",Posted 6 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/Grapevine-TX/Senior--Data-Scientist_R-2367400
Walmart,ai engineer,(USA) Quality Engineer - Supply Chain,R-2372224,"New Braunfels, TX",Posted 2 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/New-Braunfels-TX/XMLNAME--USA--Quality-Engineer---Supply-Chain_R-2372224
Walmart,ai engineer,"(USA) Manager II, Process Engineer - Supply Chain",R-2354274,"New Caney, TX",Posted 24 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/New-Caney-TX/XMLNAME--USA--Manager-II--Process-Engineer---Supply-Chain_R-2354274-1
Walmart,ai engineer,"(USA) Manager II, Quality Engineer - Supply Chain",R-2349193,(USA) TX PALESTINE 06036 REGIONAL,Posted 30+ Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/USA-TX-PALESTINE-06036-REGIONAL/XMLNAME--USA--Manager-II--Quality-Engineer---Supply-Chain_R-2349193
Walmart,ai engineer,"Senior Manager, Divisional Maintenance",R-2347329,"Sealy, TX",Posted 30+ Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/Sealy-TX/Senior-Manager--Divisional-Maintenance_R-2347329
Walmart,ai engineer,"Manager, Facilities Maintenance Operations",R-2367365,"Longview, TX",Posted 8 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/Longview-TX/Manager--Facilities-Maintenance-Operations_R-2367365-1
Walmart,ai engineer,"(USA) Manager, Technology Operations",R-2328758,"Dallas, TX",Posted 21 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/Dallas-TX/XMLNAME--USA--Manager--Technology-Operations_R-2328758
Walmart,ai engineer,"Maintenance Inventory Coordinator - Maintenance, Computerized Maintenance Management System Coordinator, Manufacturing - $27.85/hr.",R-2364629,"Robinson, TX",Posted 16 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/Robinson-TX/Maintenance-Inventory-Coordinator---Maintenance--Computerized-Maintenance-Management-System-Coordinator--Manufacturing----2785-hr_R-2364629-1
Walmart,ai engineer,Senior Product Manager - Identity Spine,R-2179387,5 Locations,Posted Yesterday,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/USA-VIZIO-SERVICES-NEW-YORK-NY-New-York-Home-Office/XMLNAME--USA--Senior-Product-Manager_R-2179387
Walmart,ai engineer,(USA) Area Manager Asset Protection - All DC/FC,R-2342313,(USA) TX LANCASTER 07382 ECOMM FULFILLMENT SERVICES,Posted 30+ Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/USA-TX-LANCASTER-07382-ECOMM-FULFILLMENT-SERVICES/XMLNAME--USA--Area-Manager-Asset-Protection---All-DC-FC_R-2342313
Walmart,ai engineer,"Exterior Services Technician, DOT Operator  - DS",R-2209942,(USA) TX FRISCO 05866 WM SUPERCENTER,Posted 3 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/USA-TX-FRISCO-05866-WM-SUPERCENTER/Exterior-Services-Technician--DOT-Operator----DS_R-2209942-1
Walmart,ai engineer,"Exterior Services Technician, DOT Operator  - DS",R-2360824,"Wichita Falls, TX",Posted 2 Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/Wichita-Falls-TX/Exterior-Services-Technician--DOT-Operator----DS_R-2360824-1
Walmart,ai engineer,"(USA) Service Shop Repair Technician - Sanger, TX",R-2374633,US TX SANGER 06768 MAINTENANCE TRUCKING,Posted Today,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/US-TX-SANGER-06768-MAINTENANCE-TRUCKING/XMLNAME--USA--Service-Shop-Repair-Technician---Sanger--TX_R-2374633
Walmart,ai engineer,Exterior Services Technician,R-2322033,"Allen, TX",Posted 30+ Days Ago,https://walmart.wd5.myworkdayjobs.com/en-US/WalmartExternal/job/Allen-TX/Exterior-Services-Technician_R-2322033-1
